timestamp_us,ax,ay,az,gx,gy,gz,mx,my,mz,pressure_pa,temperature_c,baro_altitude_m,lat,lon,speed_kmh,altitude_m,gps_h,gps_m,gps_s,gps_cs,satellites,hdop,heading_deg
193570845,5.774392,-7.067703,5.642666,-0.084469,0.040236,-0.008394,-0.438667,1.067667,-0.064333,99113.820,9.620,185.744,37.4628662,126.9586372,0.17,142.000,16,11,53,4,12,0.95,63.12
193575396,5.721702,-7.043753,5.625901,-0.085002,0.042900,-0.008793,-0.436000,1.064333,-0.062667,99113.820,9.620,185.744,37.4628662,126.9586372,0.17,142.000,16,11,53,4,12,0.95,63.12
193612284,5.800737,-7.012618,5.661827,-0.082470,0.038770,-0.006795,-0.444000,1.063667,-0.064333,99111.984,9.620,185.900,37.4628662,126.9586372,0.11,142.000,16,11,53,8,12,0.95,63.12
193616775,5.834268,-7.015013,5.633086,-0.085668,0.041701,-0.008660,-0.444000,1.063667,-0.064333,99111.984,9.620,185.900,37.4628662,126.9586372,0.11,142.000,16,11,53,8,12,0.95,63.12
193650763,5.709727,-7.024592,5.630691,-0.086201,0.040902,-0.009859,-0.439000,1.069333,-0.065667,99109.219,9.620,186.134,37.4628660,126.9586370,0.22,142.000,16,11,53,12,12,0.95,63.12
193655296,5.846243,-6.995852,5.623506,-0.085668,0.041835,-0.010792,-0.437667,1.072667,-0.066667,99109.219,9.620,186.134,37.4628660,126.9586370,0.22,142.000,16,11,53,12,12,0.95,63.12
193690468,5.757627,-7.046148,5.683382,-0.084069,0.041302,-0.010658,-0.442333,1.066000,-0.065667,99109.219,9.620,186.134,37.4628660,126.9586370,0.07,142.000,16,11,53,16,12,0.95,63.12
193695023,5.714517,-7.055728,5.597161,-0.083136,0.040636,-0.009326,-0.437667,1.066000,-0.065667,99109.219,9.620,186.134,37.4628660,126.9586370,0.07,142.000,16,11,53,16,12,0.95,63.12
193730039,5.774392,-7.058123,5.661827,-0.083536,0.038371,-0.008127,-0.442333,1.065333,-0.062000,99111.234,9.620,185.963,37.4628660,126.9586368,0.07,142.000,16,11,53,20,12,0.95,63.12
193734574,5.764812,-7.086863,5.578001,-0.084735,0.044233,-0.008260,-0.442333,1.070333,-0.062000,99111.234,9.620,185.963,37.4628660,126.9586368,0.07,142.000,16,11,53,20,12,0.95,63.12
193769109,5.781578,-7.079678,5.673801,-0.083270,0.042101,-0.005462,-0.436000,1.067000,-0.061000,99111.234,9.620,185.963,37.4628660,126.9586368,0.13,142.000,16,11,53,24,12,0.95,63.12
193773653,5.788763,-7.038963,5.556446,-0.083802,0.040236,-0.009459,-0.438667,1.065333,-0.062667,99111.234,9.620,185.963,37.4628660,126.9586368,0.13,142.000,16,11,53,24,12,0.95,63.12
193809511,5.755232,-7.000642,5.649851,-0.083669,0.042501,-0.006395,-0.436000,1.072000,-0.063667,99110.469,9.620,186.028,37.4628658,126.9586368,0.11,142.000,16,11,53,28,12,0.95,63.12
193814017,5.757627,-7.074888,5.546865,-0.081404,0.038637,-0.009459,-0.436000,1.070333,-0.065667,99110.469,9.620,186.028,37.4628658,126.9586368,0.11,142.000,16,11,53,28,12,0.95,63.12
193850839,5.781578,-7.043753,5.566026,-0.084202,0.041168,-0.007861,-0.438667,1.072000,-0.064333,99110.977,9.620,185.985,37.4628658,126.9586368,0.11,142.000,16,11,53,32,12,0.95,63.12
193855396,5.762417,-7.060518,5.606741,-0.083136,0.040902,-0.008260,-0.437000,1.072667,-0.070333,99110.977,9.620,185.985,37.4628658,126.9586368,0.11,142.100,16,11,53,32,12,0.95,63.12
193890437,5.752837,-7.003037,5.657036,-0.084602,0.042368,-0.010126,-0.435333,1.069333,-0.070333,99110.977,9.620,185.985,37.4628658,126.9586367,0.07,142.100,16,11,53,36,12,0.95,63.12
193894993,5.819898,-7.079678,5.657036,-0.084868,0.042501,-0.007461,-0.435333,1.069333,-0.070333,99110.977,9.620,185.985,37.4628658,126.9586367,0.07,142.100,16,11,53,36,12,0.95,63.12
193930196,5.805528,-7.034173,5.685777,-0.084202,0.040502,-0.008660,-0.437667,1.068667,-0.064333,99108.984,9.610,186.154,37.4628658,126.9586367,0.11,142.100,16,11,53,40,12,0.95,63.12
193934790,5.743257,-7.082073,5.623506,-0.083536,0.042234,-0.007594,-0.437667,1.066000,-0.062667,99108.984,9.610,186.154,37.4628658,126.9586367,0.11,142.100,16,11,53,40,12,0.95,63.12
193970402,5.740862,-7.062913,5.628296,-0.083536,0.040769,-0.009326,-0.440000,1.064333,-0.063667,99107.719,9.620,186.261,37.4628657,126.9586367,0.17,142.100,16,11,53,44,12,0.95,63.12
193975005,5.748047,-7.084468,5.676197,-0.085002,0.042101,-0.007061,-0.436000,1.068667,-0.064333,99107.719,9.620,186.261,37.4628657,126.9586367,0.17,142.100,16,11,53,44,12,0.95,63.12
194010938,5.764812,-7.110813,5.580396,-0.083003,0.042501,-0.010392,-0.432667,1.065333,-0.062667,99107.719,9.620,186.261,37.4628657,126.9586365,0.17,142.100,16,11,53,48,12,0.95,63.12
194015421,5.798343,-7.082073,5.546865,-0.083270,0.041701,-0.009193,-0.438667,1.071000,-0.066667,99107.719,9.620,186.261,37.4628657,126.9586365,0.17,142.100,16,11,53,48,12,0.95,63.12
194050232,5.764812,-7.062913,5.652246,-0.084202,0.040369,-0.008394,-0.440000,1.068667,-0.062667,99109.469,9.620,186.113,37.4628657,126.9586365,0.06,142.100,16,11,53,52,12,0.95,63.12
194054815,5.760022,-7.072493,5.587581,-0.083136,0.041568,-0.008127,-0.438667,1.068667,-0.062000,99109.469,9.620,186.113,37.4628657,126.9586365,0.06,142.100,16,11,53,52,12,0.95,63.12
194090221,5.776787,-7.041358,5.611531,-0.084469,0.041168,-0.009992,-0.438667,1.067000,-0.064333,99109.469,9.620,186.113,37.4628655,126.9586365,0.09,142.100,16,11,53,56,12,0.95,63.12
194094818,5.745652,-7.077283,5.616321,-0.082070,0.040769,-0.011858,-0.438667,1.067000,-0.064333,99109.469,9.620,186.113,37.4628655,126.9586365,0.09,142.100,16,11,53,56,12,0.95,63.12
194130930,5.743257,-7.089258,5.664221,-0.084069,0.040636,-0.009859,-0.432667,1.067000,-0.058333,99111.906,9.620,185.906,37.4628655,126.9586363,0.0,142.100,16,11,53,60,12,0.95,63.12
194135441,5.800737,-6.981482,5.628296,-0.084335,0.042634,-0.006262,-0.440000,1.067667,-0.057333,99111.906,9.620,185.906,37.4628655,126.9586363,0.0,142.100,16,11,53,60,12,0.95,63.12
194170510,5.779182,-7.089258,5.633086,-0.083936,0.041302,-0.008527,-0.437667,1.063667,-0.065667,99108.891,9.620,186.162,37.4628655,126.9586363,0.04,142.100,16,11,53,64,12,0.95,63.12
194175044,5.745652,-7.101233,5.618716,-0.084202,0.042101,-0.007861,-0.437667,1.067000,-0.066667,99108.891,9.620,186.162,37.4628655,126.9586363,0.04,142.200,16,11,53,64,12,0.95,63.12
194210227,5.779182,-7.019803,5.664221,-0.085268,0.041302,-0.008793,-0.436000,1.069333,-0.068333,99108.891,9.620,186.162,37.4628655,126.9586363,0.07,142.200,16,11,53,68,12,0.95,63.12
194214742,5.767207,-7.012618,5.630691,-0.083936,0.042368,-0.010525,-0.438667,1.067667,-0.067333,99108.891,9.620,186.162,37.4628655,126.9586363,0.07,142.200,16,11,53,68,12,0.95,63.12
194249000,5.800737,-7.055728,5.628296,-0.084602,0.040902,-0.007861,-0.439000,1.067667,-0.065667,99108.297,9.620,186.212,37.4628655,126.9586363,0.17,142.200,16,11,53,72,12,0.95,63.12
194253477,5.771997,-7.117998,5.611531,-0.082337,0.043300,-0.008660,-0.441667,1.067000,-0.067333,99108.297,9.620,186.212,37.4628655,126.9586363,0.17,142.200,16,11,53,72,12,0.95,63.12
194289135,5.793552,-7.065308,5.630691,-0.084202,0.042767,-0.009459,-0.437667,1.067667,-0.067333,99108.297,9.620,186.212,37.4628653,126.9586363,0.11,142.200,16,11,53,76,12,0.95,63.12
194293665,5.803133,-7.062913,5.623506,-0.086734,0.042634,-0.010925,-0.439000,1.065333,-0.062667,99105.703,9.620,186.432,37.4628653,126.9586363,0.11,142.200,16,11,53,76,12,0.95,63.12
194330244,5.843848,-7.101233,5.695357,-0.086600,0.041968,-0.006528,-0.439000,1.066000,-0.062667,99105.703,9.620,186.432,37.4628653,126.9586362,0.07,142.200,16,11,53,80,12,0.95,63.12
194334846,5.812713,-7.046148,5.637876,-0.086600,0.041435,-0.010392,-0.437667,1.067667,-0.065667,99105.703,9.620,186.432,37.4628653,126.9586362,0.07,142.200,16,11,53,80,12,0.95,63.12
194370388,5.762417,-7.036568,5.561235,-0.084335,0.045965,-0.007994,-0.440000,1.068667,-0.072000,99106.875,9.620,186.333,37.4628653,126.9586362,0.07,142.200,16,11,53,84,12,0.95,63.12
194374985,5.719307,-7.079678,5.654641,-0.086067,0.042101,-0.007994,-0.440000,1.067000,-0.062667,99106.875,9.620,186.333,37.4628653,126.9586362,0.07,142.200,16,11,53,84,12,0.95,63.12
194410399,5.750442,-7.067703,5.597161,-0.083003,0.039303,-0.009992,-0.440667,1.067667,-0.064333,99106.875,9.620,186.333,37.4628652,126.9586362,0.06,142.200,16,11,53,88,12,0.95,63.12
194415014,5.736072,-7.031778,5.621111,-0.082070,0.041035,-0.006928,-0.436000,1.070333,-0.064333,99106.875,9.620,186.333,37.4628652,126.9586362,0.06,142.200,16,11,53,88,12,0.95,63.12
194450255,5.774392,-7.072493,5.580396,-0.085268,0.044499,-0.007461,-0.440000,1.066000,-0.062667,99109.484,9.610,186.112,37.4628652,126.9586360,0.15,142.200,16,11,53,92,12,0.95,63.12
194454831,5.740862,-7.046148,5.621111,-0.083403,0.040769,-0.006662,-0.437667,1.067000,-0.064333,99109.484,9.610,186.112,37.4628652,126.9586360,0.15,142.200,16,11,53,92,12,0.95,63.12
194496563,5.793552,-7.079678,5.542076,-0.084069,0.040769,-0.008926,-0.437667,1.067000,-0.066667,99107.211,9.620,186.304,37.4628652,126.9586360,0.3,142.200,16,11,53,96,12,0.95,63.12
194501148,5.791157,-7.038963,5.578001,-0.083403,0.040103,-0.008793,-0.437667,1.066000,-0.066667,99107.211,9.620,186.304,37.4628652,126.9586360,0.3,142.200,16,11,53,96,12,0.95,63.12
194530544,5.776787,-7.043753,5.630691,-0.085002,0.039037,-0.006395,-0.434333,1.067000,-0.066667,99107.211,9.620,186.304,37.4628650,126.9586360,0.19,142.200,16,11,54,0,12,0.95,63.12
194535104,5.760022,-7.048543,5.637876,-0.085002,0.041168,-0.008394,-0.436000,1.067667,-0.060000,99107.211,9.620,186.304,37.4628650,126.9586360,0.19,142.200,16,11,54,0,12,0.95,63.12
194572394,5.750442,-7.012618,5.589976,-0.084868,0.041835,-0.011058,-0.440667,1.064333,-0.057333,99106.367,9.620,186.376,37.4628650,126.9586358,0.04,142.200,16,11,54,4,12,0.95,63.12
194576892,5.815108,-7.060518,5.587581,-0.085002,0.043034,-0.008127,-0.440000,1.067667,-0.064333,99106.367,9.620,186.376,37.4628650,126.9586358,0.04,142.300,16,11,54,4,12,0.95,63.12
194617425,5.685777,-7.048543,5.673801,-0.083536,0.041835,-0.008793,-0.440000,1.071000,-0.063667,99107.547,9.620,186.276,37.4628650,126.9586358,0.07,142.300,16,11,54,8,12,0.95,63.12
194621945,5.795948,-7.082073,5.654641,-0.083536,0.039570,-0.009593,-0.435333,1.064333,-0.061000,99107.547,9.620,186.276,37.4628650,126.9586358,0.07,142.300,16,11,54,8,12,0.95,63.12
194651172,5.736072,-7.024592,5.714517,-0.084868,0.041035,-0.010925,-0.437667,1.067667,-0.062000,99107.547,9.620,186.276,37.4628650,126.9586358,0.17,142.300,16,11,54,12,12,0.95,63.12
194655722,5.767207,-7.072493,5.537285,-0.086201,0.041701,-0.010392,-0.439000,1.067000,-0.064333,99107.547,9.620,186.276,37.4628650,126.9586358,0.17,142.300,16,11,54,12,12,0.95,63.12
194691359,5.786367,-7.096443,5.690567,-0.082204,0.041701,-0.010259,-0.438667,1.069333,-0.062667,99106.367,9.620,186.376,37.4628650,126.9586358,0.11,142.300,16,11,54,16,12,0.95,63.12
194695894,5.736072,-7.113208,5.585186,-0.084335,0.041035,-0.006928,-0.440000,1.069333,-0.066667,99106.367,9.620,186.376,37.4628650,126.9586358,0.11,142.300,16,11,54,16,12,0.95,63.12
194730373,5.728887,-7.043753,5.599556,-0.084469,0.044100,-0.011325,-0.437000,1.072667,-0.065667,99106.367,9.620,186.376,37.4628648,126.9586357,0.11,142.300,16,11,54,20,12,0.95,63.12
194734938,5.776787,-7.048543,5.546865,-0.085534,0.040103,-0.008260,-0.436000,1.070333,-0.064333,99106.367,9.620,186.376,37.4628648,126.9586357,0.11,142.300,16,11,54,20,12,0.95,63.12
194770160,5.803133,-7.055728,5.592371,-0.083403,0.040769,-0.007861,-0.438667,1.072000,-0.066667,99106.078,9.610,186.400,37.4628648,126.9586357,0.04,142.300,16,11,54,24,12,0.95,63.12
194774721,5.783972,-7.015013,5.525311,-0.087533,0.041701,-0.008394,-0.438667,1.072000,-0.066667,99106.078,9.610,186.400,37.4628648,126.9586357,0.04,142.300,16,11,54,24,12,0.95,63.12
194812184,5.750442,-7.050938,5.657036,-0.082870,0.040502,-0.008394,-0.437000,1.064333,-0.065667,99106.250,9.610,186.386,37.4628648,126.9586357,0.04,142.300,16,11,54,28,12,0.95,63.12
194816667,5.786367,-7.017407,5.657036,-0.084735,0.042900,-0.008793,-0.439000,1.067000,-0.063667,99106.250,9.610,186.386,37.4628648,126.9586357,0.04,142.300,16,11,54,28,12,0.95,63.12
194851372,5.728887,-7.010222,5.649851,-0.085801,0.041968,-0.010259,-0.437667,1.068667,-0.065667,99106.250,9.610,186.386,37.4628647,126.9586355,0.07,142.300,16,11,54,32,12,0.95,63.12
194855953,5.709727,-7.062913,5.680986,-0.085668,0.043966,-0.008394,-0.436000,1.066000,-0.067333,99106.250,9.610,186.386,37.4628647,126.9586355,0.07,142.300,16,11,54,32,12,0.95,63.12
194891375,5.798343,-7.053333,5.525311,-0.085534,0.040636,-0.009459,-0.435333,1.067667,-0.062000,99102.938,9.610,186.666,37.4628647,126.9586355,0.02,142.300,16,11,54,36,12,0.95,63.12
194900128,5.752837,-7.110813,5.623506,-0.085534,0.040369,-0.008527,-0.435333,1.068667,-0.061000,99102.938,9.610,186.666,37.4628647,126.9586355,0.02,142.300,16,11,54,36,12,0.95,63.12
194931354,5.810318,-7.029383,5.568420,-0.082870,0.040369,-0.006262,-0.438667,1.068667,-0.064333,99102.938,9.610,186.666,37.4628647,126.9586355,0.07,142.300,16,11,54,40,12,0.95,63.12
194935883,5.824688,-7.041358,5.561235,-0.085268,0.040103,-0.006262,-0.433667,1.068667,-0.063667,99104.562,9.610,186.529,37.4628647,126.9586355,0.07,142.400,16,11,54,40,12,0.95,63.12
194971486,5.680986,-7.034173,5.666616,-0.084735,0.041168,-0.008260,-0.440000,1.065333,-0.065667,99104.562,9.610,186.529,37.4628647,126.9586353,0.13,142.400,16,11,54,44,12,0.95,63.12
194976036,5.748047,-7.101233,5.688172,-0.085801,0.042900,-0.011458,-0.440000,1.065333,-0.065667,99104.562,9.610,186.529,37.4628647,126.9586353,0.13,142.400,16,11,54,44,12,0.95,63.12
195011401,5.738467,-7.108418,5.637876,-0.085401,0.043966,-0.010259,-0.438667,1.069333,-0.062000,99102.555,9.610,186.699,37.4628645,126.9586353,0.09,142.400,16,11,54,48,12,0.95,63.12
195015901,5.736072,-7.055728,5.604346,-0.082603,0.040902,-0.007194,-0.436000,1.072000,-0.057333,99102.555,9.610,186.699,37.4628645,126.9586353,0.09,142.400,16,11,54,48,12,0.95,63.12
195051543,5.774392,-6.998247,5.657036,-0.084735,0.042234,-0.009459,-0.437000,1.065333,-0.064333,99102.555,9.610,186.699,37.4628645,126.9586353,0.06,142.400,16,11,54,52,12,0.95,63.12
195056118,5.721702,-7.050938,5.589976,-0.084735,0.042501,-0.008793,-0.437667,1.067667,-0.061000,99102.555,9.610,186.699,37.4628645,126.9586353,0.06,142.400,16,11,54,52,12,0.95,63.12
195091373,5.817502,-7.048543,5.616321,-0.082470,0.042634,-0.011458,-0.437667,1.064333,-0.064333,99102.938,9.610,186.666,37.4628645,126.9586352,0.15,142.400,16,11,54,56,12,0.95,63.12
195095917,5.783972,-7.015013,5.604346,-0.083403,0.040236,-0.010525,-0.440000,1.067667,-0.064333,99102.938,9.610,186.666,37.4628645,126.9586352,0.15,142.400,16,11,54,56,12,0.95,63.12
195131178,5.740862,-7.050938,5.601951,-0.084735,0.039303,-0.011724,-0.437667,1.067667,-0.062667,99102.719,9.610,186.685,37.4628643,126.9586352,0.17,142.400,16,11,54,60,12,0.95,63.12
195135750,5.743257,-7.022198,5.652246,-0.084469,0.039570,-0.009060,-0.437667,1.067667,-0.062667,99102.719,9.610,186.685,37.4628643,126.9586352,0.17,142.400,16,11,54,60,12,0.95,63.12
195171571,5.712122,-7.036568,5.630691,-0.083802,0.043300,-0.009726,-0.440667,1.068667,-0.062000,99102.719,9.610,186.685,37.4628643,126.9586352,0.04,142.400,16,11,54,64,12,0.95,63.12
195176093,5.774392,-7.055728,5.515730,-0.086734,0.041835,-0.010525,-0.440667,1.068667,-0.062000,99102.719,9.610,186.685,37.4628643,126.9586352,0.04,142.400,16,11,54,64,12,0.95,63.12
195210275,5.822293,-7.101233,5.616321,-0.085135,0.043833,-0.008793,-0.440667,1.065333,-0.066667,99103.938,9.610,186.582,37.4628643,126.9586352,0.04,142.400,16,11,54,68,12,0.95,63.12
195214774,5.803133,-7.079678,5.546865,-0.084069,0.041835,-0.007328,-0.437667,1.067000,-0.063667,99103.938,9.610,186.582,37.4628643,126.9586352,0.04,142.500,16,11,54,68,12,0.95,63.12
195249560,5.771997,-7.082073,5.678592,-0.085668,0.041302,-0.007461,-0.440667,1.070333,-0.064333,99103.938,9.610,186.582,37.4628643,126.9586352,0.02,142.500,16,11,54,72,12,0.95,63.12
195254079,5.769602,-7.041358,5.666616,-0.084868,0.043700,-0.009992,-0.437667,1.068667,-0.066667,99103.938,9.610,186.582,37.4628643,126.9586352,0.02,142.400,16,11,54,72,12,0.95,63.12
195291340,5.774392,-7.024592,5.657036,-0.084469,0.043966,-0.008527,-0.438667,1.067667,-0.066667,99100.703,9.610,186.856,37.4628643,126.9586350,0.11,142.400,16,11,54,76,12,0.95,63.12
195295840,5.767207,-7.074888,5.589976,-0.084202,0.042368,-0.011058,-0.440667,1.063667,-0.063667,99100.703,9.610,186.856,37.4628643,126.9586350,0.11,142.500,16,11,54,76,12,0.95,63.12
195331636,5.757627,-7.024592,5.613926,-0.083536,0.039303,-0.008127,-0.440667,1.068667,-0.063667,99102.383,9.610,186.714,37.4628642,126.9586350,0.07,142.500,16,11,54,80,12,0.95,63.12
195336166,5.738467,-7.026988,5.657036,-0.081937,0.041568,-0.007594,-0.442333,1.067667,-0.065667,99102.383,9.610,186.714,37.4628642,126.9586350,0.07,142.500,16,11,54,80,12,0.95,63.12
195371425,5.819898,-7.065308,5.618716,-0.083003,0.040369,-0.009459,-0.435333,1.070333,-0.061000,99102.383,9.610,186.714,37.4628642,126.9586350,0.09,142.500,16,11,54,84,12,0.95,63.12
195376006,5.776787,-7.072493,5.606741,-0.083403,0.042368,-0.009193,-0.434333,1.068667,-0.065667,99102.383,9.610,186.714,37.4628642,126.9586350,0.09,142.500,16,11,54,84,12,0.95,63.12
195411319,5.779182,-7.053333,5.683382,-0.081937,0.040769,-0.006262,-0.435333,1.065333,-0.064333,99099.406,9.610,186.966,37.4628642,126.9586350,0.04,142.500,16,11,54,88,12,0.95,63.12
195415870,5.815108,-7.053333,5.647456,-0.082870,0.040369,-0.006928,-0.436000,1.069333,-0.066667,99099.406,9.610,186.966,37.4628642,126.9586350,0.04,142.500,16,11,54,88,12,0.95,63.12
195451511,5.731282,-7.005433,5.609136,-0.084069,0.040769,-0.009060,-0.442333,1.066000,-0.062000,99101.469,9.610,186.791,37.4628642,126.9586348,0.04,142.500,16,11,54,92,12,0.95,63.12
195456100,5.786367,-7.129973,5.594766,-0.084335,0.041168,-0.009459,-0.440000,1.069333,-0.067333,99101.469,9.610,186.791,37.4628642,126.9586348,0.04,142.500,16,11,54,92,12,0.95,63.12
195498468,5.764812,-7.043753,5.498965,-0.082737,0.041302,-0.009060,-0.440000,1.065333,-0.063667,99101.469,9.610,186.791,37.4628640,126.9586348,0.04,142.500,16,11,54,96,12,0.95,63.12
195503058,5.748047,-7.197034,5.611531,-0.082603,0.040902,-0.009060,-0.440000,1.065333,-0.063667,99101.469,9.610,186.791,37.4628640,126.9586348,0.04,142.500,16,11,54,96,12,0.95,63.12
195531631,5.752837,-7.053333,5.659431,-0.081538,0.041835,-0.007727,-0.440667,1.068667,-0.068333,99103.391,9.610,186.628,37.4628640,126.9586347,0.13,142.500,16,11,55,0,12,0.95,63.12
195536183,5.791157,-7.072493,5.566026,-0.084069,0.042368,-0.009593,-0.440667,1.064333,-0.070333,99103.391,9.610,186.628,37.4628640,126.9586347,0.13,142.500,16,11,55,0,12,0.95,63.12
195571476,5.827083,-7.041358,5.539680,-0.084069,0.040502,-0.010126,-0.437000,1.068667,-0.071000,99103.391,9.610,186.628,37.4628640,126.9586347,0.11,142.500,16,11,55,4,12,0.95,63.12
195576017,5.771997,-7.046148,5.666616,-0.082737,0.041568,-0.008394,-0.437000,1.065333,-0.070333,99103.391,9.610,186.628,37.4628640,126.9586347,0.11,142.500,16,11,55,4,12,0.95,63.12
195611458,5.805528,-7.077283,5.582791,-0.083802,0.039969,-0.005729,-0.438667,1.067000,-0.067333,99099.453,9.610,186.962,37.4628638,126.9586347,0.0,142.500,16,11,55,8,12,0.95,63.12
195616047,5.807923,-7.060518,5.573211,-0.083669,0.038904,-0.007328,-0.434333,1.068667,-0.063667,99099.453,9.610,186.962,37.4628638,126.9586347,0.0,142.600,16,11,55,8,12,0.95,63.12
195651584,5.774392,-7.091653,5.669012,-0.082603,0.041435,-0.008127,-0.437000,1.067667,-0.061000,99101.547,9.610,186.784,37.4628638,126.9586347,0.06,142.600,16,11,55,12,12,0.95,63.12
195656135,5.757627,-7.070098,5.688172,-0.085401,0.043433,-0.009193,-0.437667,1.067000,-0.064333,99101.547,9.610,186.784,37.4628638,126.9586347,0.06,142.600,16,11,55,12,12,0.95,63.12
195690995,5.757627,-7.067703,5.628296,-0.083003,0.042234,-0.008127,-0.432667,1.067667,-0.064333,99101.547,9.610,186.784,37.4628638,126.9586345,0.13,142.600,16,11,55,16,12,0.95,63.12
195695518,5.781578,-7.096443,5.609136,-0.084202,0.040103,-0.007861,-0.435333,1.070333,-0.066667,99101.547,9.610,186.784,37.4628638,126.9586345,0.13,142.600,16,11,55,16,12,0.95,63.12
195730089,5.728887,-7.050938,5.573211,-0.085002,0.040636,-0.008527,-0.437000,1.067000,-0.062667,99100.461,9.610,186.876,37.4628638,126.9586345,0.15,142.600,16,11,55,20,12,0.95,63.12
195734605,5.716912,-7.156319,5.606741,-0.082470,0.041835,-0.009459,-0.439000,1.067000,-0.065667,99100.461,9.610,186.876,37.4628638,126.9586345,0.15,142.600,16,11,55,20,12,0.95,63.12
195770510,5.781578,-7.026988,5.657036,-0.084602,0.042501,-0.007194,-0.438667,1.069333,-0.064333,99100.461,9.610,186.876,37.4628637,126.9586345,0.17,142.600,16,11,55,24,12,0.95,63.12
195775096,5.740862,-7.070098,5.695357,-0.086867,0.040902,-0.008260,-0.439000,1.071000,-0.062000,99099.789,9.610,186.933,37.4628637,126.9586345,0.17,142.600,16,11,55,24,12,0.95,63.12
195811482,5.779182,-7.000642,5.594766,-0.083270,0.041168,-0.010525,-0.433667,1.067667,-0.069000,99099.789,9.610,186.933,37.4628637,126.9586343,0.07,142.600,16,11,55,28,12,0.95,63.12
195816004,5.824688,-7.034173,5.623506,-0.086201,0.044632,-0.009459,-0.433667,1.067667,-0.067333,99099.789,9.610,186.933,37.4628637,126.9586343,0.07,142.600,16,11,55,28,12,0.95,63.12
195851146,5.757627,-7.017407,5.647456,-0.083136,0.041835,-0.009060,-0.436000,1.064333,-0.065667,99100.719,9.610,186.855,37.4628637,126.9586343,0.09,142.600,16,11,55,32,12,0.95,63.12
195855715,5.752837,-7.055728,5.637876,-0.083003,0.040636,-0.011458,-0.436000,1.064333,-0.065667,99100.719,9.610,186.855,37.4628637,126.9586343,0.09,142.600,16,11,55,32,12,0.95,63.12
195891215,5.779182,-7.026988,5.566026,-0.084335,0.043300,-0.009060,-0.435333,1.072667,-0.065667,99100.719,9.610,186.855,37.4628637,126.9586343,0.07,142.600,16,11,55,36,12,0.95,63.12
195895732,5.752837,-7.038963,5.700147,-0.084469,0.039570,-0.008527,-0.435333,1.072667,-0.065667,99100.719,9.610,186.855,37.4628637,126.9586343,0.07,142.600,16,11,55,36,12,0.95,63.12
195931632,5.793552,-7.062913,5.673801,-0.084469,0.041968,-0.008527,-0.437667,1.070333,-0.060000,99099.617,9.610,186.948,37.4628635,126.9586343,0.09,142.600,16,11,55,40,12,0.95,63.12
195936128,5.738467,-7.062913,5.594766,-0.083936,0.040369,-0.010259,-0.437667,1.067667,-0.061000,99099.617,9.610,186.948,37.4628635,126.9586343,0.09,142.600,16,11,55,40,12,0.95,63.12
195971328,5.812713,-7.067703,5.609136,-0.083003,0.042368,-0.010792,-0.438667,1.064333,-0.058333,99101.469,9.610,186.791,37.4628635,126.9586343,0.04,142.600,16,11,55,44,12,0.95,63.12
195975929,5.851033,-7.089258,5.669012,-0.085934,0.041168,-0.005862,-0.438667,1.064333,-0.058333,99101.469,9.610,186.791,37.4628635,126.9586343,0.04,142.700,16,11,55,44,12,0.95,63.12
196011230,5.800737,-7.034173,5.618716,-0.083136,0.040369,-0.011724,-0.440667,1.067667,-0.062000,99101.469,9.610,186.791,37.4628635,126.9586342,0.09,142.700,16,11,55,48,12,0.95,63.12
196015780,5.841453,-7.043753,5.611531,-0.083403,0.041835,-0.008127,-0.440667,1.067667,-0.062000,99101.469,9.610,186.791,37.4628635,126.9586342,0.09,142.700,16,11,55,48,12,0.95,63.12
196051449,5.752837,-7.192244,5.597161,-0.083536,0.040902,-0.010392,-0.439000,1.067000,-0.064333,99102.812,9.610,186.677,37.4628633,126.9586342,0.02,142.700,16,11,55,52,12,0.95,63.12
196056027,5.774392,-7.007827,5.623506,-0.087666,0.041701,-0.007461,-0.439000,1.067000,-0.064333,99102.812,9.610,186.677,37.4628633,126.9586342,0.02,142.700,16,11,55,52,12,0.95,63.12
196091393,5.817502,-7.079678,5.635481,-0.084735,0.040902,-0.009726,-0.438667,1.071000,-0.059000,99102.812,9.610,186.677,37.4628633,126.9586340,0.04,142.700,16,11,55,56,12,0.95,63.12
196095984,5.752837,-7.017407,5.673801,-0.087400,0.040769,-0.007994,-0.438667,1.068667,-0.058333,99099.875,9.610,186.926,37.4628633,126.9586340,0.04,142.700,16,11,55,56,12,0.95,63.12
196131303,5.769602,-7.058123,5.611531,-0.083536,0.043833,-0.008527,-0.438667,1.067000,-0.069000,99099.875,9.610,186.926,37.4628633,126.9586340,0.04,142.700,16,11,55,60,12,0.95,63.12
196135900,5.760022,-7.098838,5.585186,-0.085002,0.040636,-0.008926,-0.438667,1.067000,-0.062667,99099.875,9.610,186.926,37.4628633,126.9586340,0.04,142.700,16,11,55,60,12,0.95,63.12
196171548,5.779182,-7.074888,5.633086,-0.083403,0.038770,-0.008127,-0.436000,1.066000,-0.062000,99105.742,9.610,186.429,37.4628633,126.9586340,0.02,142.700,16,11,55,64,12,0.95,63.12
196176116,5.757627,-7.101233,5.498965,-0.086067,0.041701,-0.007994,-0.439000,1.067000,-0.062667,99105.742,9.610,186.429,37.4628633,126.9586340,0.02,142.700,16,11,55,64,12,0.95,63.12
